Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,RSI,BB_middle,BB_upper,BB_lower,Volume_SMA,Volume_ratio,High_Low_pct,Price_change,date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_polarity,sentiment_subjectivity,target
2023-12-04 00:00:00-05:00,188.3850768316175,188.454496430777,185.8763178825686,187.83969116210938,43389500,0.0,0.0,188.48223876953125,186.17350311279296,178.07994415283204,187.48311260505358,184.15690038678315,3.3262122182704275,3.565863987824591,65.4232492336713,186.17350311279296,193.55854748392045,178.78845874166547,48732350.0,0.8903633828452763,1.372541943748928,-0.009464521962946892,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,191.7961883544922
2023-12-05 00:00:00-05:00,188.61314558971708,192.76795676998717,188.58338352707358,191.7961883544922,66628400,0.0,0.0,189.0811737060547,186.88873825073242,178.42842712402344,188.14666272035183,184.72277356957642,3.423889150775409,3.5374690204147545,68.27639918055453,186.88873825073242,193.45925640439322,180.31822009707162,48871705.0,1.363332832361793,2.1817812328883943,0.021063158525789216,2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,190.70542907714844
2023-12-06 00:00:00-05:00,192.8175368647406,193.1249319103576,190.4971854261922,190.70542907714844,41089700,0.0,0.0,189.66622314453124,187.42119064331055,178.83669555664062,188.54031908293592,185.16593323680397,3.3743858461319576,3.5048523855581952,62.75914471652267,187.42119064331055,193.355595808805,181.4867854778161,47399690.0,0.8668769774654644,1.3779085875433312,-0.0056870748407561456,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,192.63905334472656
2023-12-07 00:00:00-05:00,192.0044269286476,193.3629205543118,191.96475426663108,192.63905334472656,47477700,0.0,0.0,190.5229705810547,187.99734420776366,179.31393981933593,189.17089358474988,185.71949768924267,3.451395895507204,3.4941610875479974,63.30238658920554,187.99734420776366,193.5813987508285,182.41328966469882,47306560.0,1.0036176800849608,0.7257958671436817,0.01013932470058787,2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,194.0669708251953
2023-12-08 00:00:00-05:00,192.56963798027982,194.34461894265894,192.04408867717459,194.0669708251953,53406400,0.0,0.0,191.4094665527344,188.66866149902344,179.81459289550781,189.9241362371261,186.33782903264657,3.5863072044795388,3.5125903109343057,66.21776573191468,188.66866149902344,193.7328520058937,183.60447099215318,47288705.0,1.1293690533500547,1.1854311198357106,0.007412398761706518,2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,191.55819702148438
2023-12-11 00:00:00-05:00,191.48879255742054,191.8656072016425,189.81297812056516,191.55819702148438,60943700,0.0,0.0,192.15316772460938,189.00481643676758,180.25477111816406,190.17553020395044,186.72452295774568,3.4510072462047674,3.500273697988398,54.474908272838654,189.00481643676758,193.8868312648375,184.12280160869767,47029220.0,1.2958688236802567,1.0715433288647591,-0.01292736107047654,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,193.0753631591797
2023-12-12 00:00:00-05:00,191.45904261144975,193.08527375940776,190.11045957675134,193.0753631591797,52696900,0.0,0.0,192.40900268554688,189.49615783691405,180.6749853515625,190.6216583509088,187.1949555652593,3.4267027856494963,3.485559515520618,60.149689821874944,189.49615783691405,193.89276120820313,185.09955446562498,47482690.0,1.1098128602233783,1.5407528614636612,0.007920131642944694,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,196.29806518554688
2023-12-13 00:00:00-05:00,193.45214952198077,196.33772271445184,193.21417408717826,196.29806518554688,70404200,0.0,0.0,193.52752990722655,190.01774063110352,181.18639221191407,191.49495171008388,187.8692599815769,3.625691728506979,3.5135859581178903,64.69297067573311,190.01774063110352,195.0328330665863,185.00264819562074,47997480.0,1.46683117530337,1.5912274144531713,0.016691420249771882,2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,196.44679260253906
2023-12-14 00:00:00-05:00,196.35755181777242,197.94411013724948,194.51316661249956,196.44679260253906,66831600,0.0,0.0,194.28907775878906,190.51849975585938,181.67581756591798,192.25677338584623,188.50463276831485,3.7521406175313814,3.561296890000589,68.983193054153,190.51849975585938,196.0038900312054,185.03310948051336,48649535.0,1.3737356379665293,1.7465001486135623,0.0007576611458273153,2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,195.91136169433594
2023-12-15 00:00:00-05:00,195.87168903034603,196.73438033852585,195.34613971264017,195.91136169433594,128538400,0.0,0.0,194.6579559326172,190.90820236206054,182.1297772216797,192.8190177409985,189.05327935542752,3.765738385570984,3.602185189114668,67.84415731090539,190.90820236206054,196.76985362753697,185.0465510965841,52355810.0,2.455093331571033,0.7086064911598345,-0.0027255772472011275,2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,194.24546813964844
2023-12-18 00:00:00-05:00,194.44378607807738,194.9792611555933,192.75806090539803,194.24546813964844,55751900,0.0,0.0,195.19541015625,191.2156005859375,182.49931915283204,193.03847164848312,189.43788593203647,3.600585716446659,3.6018652945810663,62.00275732882256,191.2156005859375,197.10139939553068,185.3298017763443,52597270.0,1.0599770672508289,1.1435017102166751,-0.008503302413295777,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,195.28663635253906
2023-12-19 00:00:00-05:00,194.51318587990949,195.29654695271066,194.24544836840317,195.28663635253906,40714100,0.0,0.0,195.63766479492188,191.4877960205078,182.85997528076172,193.3843431414148,189.87112670392554,3.5132164374892625,3.584135523162706,66.53566571497142,191.4877960205078,197.60522971501112,185.37036232600448,52307720.0,0.7783573820460918,0.5382337490876733,0.005360064370418582,2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,193.19435119628906
2023-12-20 00:00:00-05:00,195.24696511767544,196.0204155959587,193.19435119628906,193.19435119628906,52242800,0.0,0.0,195.0169219970703,191.69553756713867,183.19066955566407,193.35511361139547,190.11729148113764,3.2378221302578254,3.51487284458173,59.99184598874948,191.69553756713867,197.74471100635384,185.6463641279235,53013135.0,0.9854689785842697,1.4628090221945977,-0.010713918757210394,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,193.04559326171875
2023-12-21 00:00:00-05:00,194.45368523269553,195.42545358966169,191.875506993429,193.04559326171875,46482500,0.0,0.0,194.33668212890626,191.8626235961914,183.4904623413086,193.3074950960606,190.33420272414364,2.973292371916955,3.4065567500487752,57.38829479940721,191.8626235961914,197.86458710298984,185.86066008939298,53356375.0,0.8711705021190064,1.8389161525277007,-0.0007699911185248265,2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,191.97467041015625
2023-12-22 00:00:00-05:00,193.54139247575878,193.7694724442452,191.34995462543642,191.97467041015625,37149600,0.0,0.0,193.54934387207032,192.0425994873047,183.75081329345704,193.102445144383,190.45571884903347,2.646726295349538,3.2545906591089278,59.246116828826565,192.0425994873047,197.8157535505002,186.2694454241092,54011440.0,0.6878098417668553,1.2603317998355936,-0.005547512551144385,2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,191.42930603027344
2023-12-26 00:00:00-05:00,191.9846022868164,192.2622504150879,191.21115176796184,191.42930603027344,28919300,0.0,0.0,192.98611145019532,192.2042320251465,184.03709564208984,192.8450391268277,190.5278364180142,2.3172027088134826,3.0671130690498387,49.03194688027932,192.2042320251465,197.69827765655668,186.7101863937363,53429775.0,0.5412581280755908,0.5490792757509284,-0.0028408142528263403,2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,191.52845764160156
2023-12-27 00:00:00-05:00,190.87400998463178,191.8755253676685,189.48575421105227,191.52845764160156,48087700,0.0,0.0,192.2344757080078,192.3405792236328,184.3279360961914,192.6424881291006,190.60195650865032,2.040531620450281,2.8617967793299273,52.29155195736553,192.3405792236328,197.6098130699713,187.0713453772943,53913390.0,0.8919435412983676,1.2477368564665745,0.0005179541909452468,2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,191.95486450195312
2023-12-28 00:00:00-05:00,192.51016078496022,193.02579953233345,191.54830289093405,191.95486450195312,34049900,0.0,0.0,191.98657836914063,192.5493133544922,184.6584002685547,192.5366998787702,190.70217191556165,1.8345279632085578,2.6563430161056534,47.920483141346295,192.5493133544922,197.3695136891716,187.7291130198128,53465175.0,0.636861284004027,0.7697104448136372,0.0022263368358006463,2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,190.9136505126953
2023-12-29 00:00:00-05:00,192.27214410156537,192.76794644853246,190.1203637314106,190.9136505126953,42672100,0.0,0.0,191.56018981933593,192.67723007202147,184.9939862060547,192.28699997629715,190.7178369968308,1.5691629794663413,2.4389070087777913,40.185112009483575,192.67723007202147,197.15222728496875,188.2022328590742,53159060.0,0.802724878882358,1.3867959205702745,-0.005424264667422518,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,184.08151245117188
2024-01-02 00:00:00-05:00,185.57883023572913,186.85800888690832,182.34620407017263,184.08151245117188,82488700,0.0,0.0,189.98155822753907,192.39958114624022,185.2004553222656,191.02461728012403,190.22625740085607,0.7983598792679629,2.1107975828758256,31.663403447635815,192.39958114624022,198.1707968696774,186.62836542280306,54998255.0,1.4998421313548949,2.4509820441270325,-0.03578653513342733,2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,182.70318603515625
2024-01-03 00:00:00-05:00,182.67343910134508,184.3195067154423,181.8900628291485,182.70318603515625,58414500,0.0,0.0,188.23633422851563,192.14275588989258,185.43045776367188,189.74439708859052,189.6689928552487,0.07540423334182833,1.7037189129690262,24.387775479368955,192.14275588989258,199.10303748034784,185.18247429943733,55749505.0,1.0478030253362787,1.329721686312748,-0.007487587415282881,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,180.38282775878906
2024-01-04 00:00:00-05:00,180.62080322049852,181.552914127362,179.36147605378457,180.38282775878906,71983600,0.0,0.0,186.00720825195313,191.57208786010742,185.6116763305664,188.30415565323645,188.98112877402946,-0.6769731207930079,1.2275805062166194,8.86716214372305,191.57208786010742,200.29928406658618,182.84489165362865,56017265.0,1.2850252506972628,1.2148817605342364,-0.012700152234459083,2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,179.658935546875
2024-01-05 00:00:00-05:00,180.46214807824285,181.2256728170181,178.65742022872922,179.658935546875,62379700,0.0,0.0,183.5480224609375,191.01976318359374,185.7697021484375,186.9741217907193,188.2905959423884,-1.316474151669098,0.718769574639476,7.864576431776939,191.01976318359374,201.24717350922324,180.79235285796423,57081765.0,1.0928130901348267,1.4295156433334206,-0.004013088279567589,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,184.0021514892578
2024-01-08 00:00:00-05:00,180.56128223575337,184.04182414737613,179.9762391393372,184.0021514892578,59144500,0.0,0.0,182.16572265625,190.58791809082032,186.06093841552735,186.51689559049444,187.97293339030463,-1.4560377998101899,0.2838080997495428,24.905890901608245,190.58791809082032,201.24767615004038,179.92816003160027,57665105.0,1.0256549433145055,2.2095312338107576,0.024174783899070906,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,183.58570861816406
2024-01-09 00:00:00-05:00,182.37594957443397,183.59561921893004,181.19593746369003,183.58570861816406,42841800,0.0,0.0,182.06656188964843,190.06385498046876,186.42722900390626,186.06594374859745,187.64795377755348,-1.5820100289560344,-0.08935552599157266,26.290195801594592,190.06385498046876,201.02962838908238,179.09808157185515,57136875.0,0.7498099957339284,1.3071179523189664,-0.002263250009432949,2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,184.6268768310547
2024-01-10 00:00:00-05:00,182.8023278606972,184.8351053395885,182.3759299825551,184.6268768310547,46792900,0.0,0.0,182.45130004882813,189.71728897094727,186.78800079345703,185.84454883820626,187.42417030003506,-1.5796214618287934,-0.3874087131590168,26.290195801594592,189.71728897094727,200.9197736475533,178.51480429434122,56429335.0,0.8292300449757205,1.331970403899368,0.005671292284826546,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,184.03192138671875
2024-01-11 00:00:00-05:00,184.97394287034564,185.4796709750172,182.07845882443647,184.03192138671875,49128400,0.0,0.0,183.18111877441407,189.2651168823242,187.09587554931642,185.56568307643894,187.17289260275237,-1.6072095263134258,-0.6313688757898986,28.166303904379106,189.2651168823242,200.62582432207458,177.90440944257384,56250910.0,0.8733796484359098,1.8481642342001825,-0.0032224747260408693,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,184.35914611816406
2024-01-12 00:00:00-05:00,184.49797017252533,185.17226924419936,183.63527891547233,184.35914611816406,40477800,0.0,0.0,184.12116088867188,188.66817092895508,187.40078735351562,185.38006200593512,186.96446693722731,-1.5844049312921982,-0.8219760868903586,29.4751271458682,188.66817092895508,199.72345065978922,177.61289119812093,54754590.0,0.7392585717471357,0.8336935601458595,0.001778086806786705,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,182.08839416503906
2024-01-16 00:00:00-05:00,180.63073389939075,182.71309489982514,179.41104910197012,182.08839416503906,65603000,0.0,0.0,183.73840942382813,187.95025100708008,187.59690521240233,184.87365156887418,186.60327636150967,-1.7296247926354908,-1.0035058280393852,27.89354624085162,187.95025100708008,198.74030075079187,177.1602012633683,54693160.0,1.1994735721980592,1.8134301271623865,-0.012317001900570612,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,181.1463623046875
2024-01-17 00:00:00-05:00,179.7482109997081,181.3942635111242,178.78635310827863,181.1463623046875,47317400,0.0,0.0,183.25054016113282,187.21200103759764,187.70288055419923,184.300222451307,186.19906050544876,-1.8988380541417484,-1.1825722732598578,27.407351780617276,187.21200103759764,197.7254804230234,176.69852165217188,50632110.0,0.9345334413280426,1.4396703139194515,-0.00517348656223382,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,187.04640197753906
2024-01-18 00:00:00-05:00,184.52771753168435,187.55211493445296,184.26990575318283,187.04640197753906,78005800,0.0,0.0,183.73444519042968,186.8520477294922,187.945078125,184.72271160918885,186.2618265404184,-1.5391149312295624,-1.2538808048537988,42.15276011600844,186.8520477294922,196.8309662199337,176.87312923905068,51744805.0,1.5075097876975283,1.754756652129704,0.03257056668313174,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,189.95179748535156
2024-01-19 00:00:00-05:00,187.74052319933506,190.33852272040096,187.23481023986653,189.95179748535156,68903000,0.0,0.0,184.91842041015624,186.5853057861328,188.19428436279296,185.52718635936773,186.53515772152457,-1.0079713621568374,-1.2046989163144066,46.77311434177413,186.5853057861328,195.87641648577338,177.29419508649224,53154250.0,1.2962839283782577,1.6339474127765357,0.015533020026556654,2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,192.26222229003906
2024-01-22 00:00:00-05:00,190.68557454998964,193.69013538694645,190.6459018913611,192.26222229003906,60133900,0.0,0.0,186.49903564453126,186.5386993408203,188.43840118408204,186.56334573331716,186.95938472659972,-0.3960389932825592,-1.0429669317080372,52.087161054774405,186.5386993408203,195.69864604487756,177.37875263676304,53548805.0,1.1229737059491804,1.5833757975568135,0.012163216327898407,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,193.54141235351562
2024-01-23 00:00:00-05:00,193.38276708914043,194.10663433692045,192.20275498822556,193.54141235351562,42355600,0.0,0.0,188.78963928222657,186.56349029541016,188.68690979003907,187.63689444411693,187.44694232859348,0.1899521155234538,-0.796383122261739,67.67979686444855,186.56349029541016,195.7999511283473,177.32702946247304,53342460.0,0.7940316213387983,0.9837064458418492,0.006653361478090147,2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,192.8671112060547
2024-01-24 00:00:00-05:00,193.7793857004472,194.73133285541883,192.70845082511164,192.8671112060547,53631300,0.0,0.0,191.1337890625,186.60811233520508,188.93143951416016,188.44154317672275,187.84843631951654,0.5931068572062088,-0.5184851263681495,69.50894841940448,186.60811233520508,195.9625138911797,177.25371077923046,54166545.0,0.9901185316508557,1.0488475809366935,-0.0034840148124437587,2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,192.53988647460938
2024-01-25 00:00:00-05:00,193.58107445570798,194.62226243680658,191.48878789336808,192.53988647460938,54822100,0.0,0.0,192.23248596191405,186.66364135742188,189.08553527832032,189.07205753024377,188.19595114581972,0.8761063844240482,-0.23956682420970996,75.2679742044501,186.66364135742188,196.1507883589278,177.17649435591596,55461685.0,0.9884679846997075,1.6274417736564486,-0.0016966331345924512,2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,190.80458068847656
2024-01-26 00:00:00-05:00,192.63905549468925,193.1249321296598,190.3286146537771,190.80458068847656,44594000,0.0,0.0,192.40304260253907,186.62744750976563,189.23665618896484,189.33859955458726,188.3891829637943,0.9494165907929641,-0.0017701412091751462,72.23111268021438,186.62744750976563,196.0416925140843,177.21320250544696,55287000.0,0.8065910611897914,1.4655400126101883,-0.009012708057048013,2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,190.120361328125
2024-01-29 00:00:00-05:00,190.39800942846193,190.5864167388377,187.98841731539085,190.120361328125,47145600,0.0,0.0,191.97467041015625,186.5357223510742,189.3217352294922,189.45887059666998,188.51741839818916,0.9414521984808175,0.1868743267288234,64.28908961190672,186.5357223510742,195.76535252893598,177.30609217321245,55941785.0,0.8427618103355122,1.3665024647007769,-0.0035859692565173296,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,186.4613800048828
2024-01-30 00:00:00-05:00,189.3370433128274,190.1898241378468,185.8961730760029,186.4613800048828,55859400,0.0,0.0,190.55866394042968,186.3131088256836,189.3223306274414,188.9977181979335,188.36511925794426,0.6325989399892364,0.27601924938090605,55.83271744095789,186.3131088256836,195.30997358903713,177.31624406233007,56601150.0,0.986895142589859,2.302702608835932,-0.019245604719461018,2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,182.8519287109375
2024-01-31 00:00:00-05:00,185.46976491576893,185.52927391668564,182.80236057287416,182.8519287109375,55467800,0.0,0.0,188.55562744140624,186.2516296386719,189.2170230102539,188.05221212301103,187.95673477298078,0.09547735003025082,0.239910869510775,46.7395648866473,186.2516296386719,195.32914536139216,177.1741139159516,55250105.0,1.0039401735073625,1.4913232597739405,-0.019357634775902577,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,185.29127502441406
2024-02-01 00:00:00-05:00,182.44537406733116,185.38051582576702,182.27680306565713,185.29127502441406,64885400,0.0,0.0,187.10590515136718,186.38103408813475,189.1608984375,187.62745256938072,187.75929331012398,-0.13184074074325736,0.16556054745996854,52.16652640189087,186.38103408813475,195.3182661370187,177.4438020392508,55573650.0,1.167556926708971,1.675045281922173,0.013340555555926503,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,184.28973388671875
2024-02-02 00:00:00-05:00,178.35001646911297,185.75730456104918,177.7451370154647,184.28973388671875,102551700,0.0,0.0,185.8029357910156,186.57637939453124,189.04983856201173,187.11395738743272,187.50228890839026,-0.38833152095753576,0.05478213377646767,49.88329451702299,186.57637939453124,195.12388030221436,178.02887848684813,57102055.0,1.7959371164487863,4.347592986655178,-0.005405225570191297,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,186.1043701171875
2024-02-05 00:00:00-05:00,186.57042555488334,187.6611968198497,184.27982102914154,186.1043701171875,69668800,0.0,0.0,184.99973754882814,186.89865112304688,188.99113555908204,186.95863626893345,187.39873936830116,-0.4401030993677182,-0.04419491285236951,56.857393132263105,186.89865112304688,194.81038122760376,178.98692101849,57466510.0,1.2123374118247305,1.816924443299714,0.009846648493096133,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,187.7107696533203
2024-02-06 00:00:00-05:00,185.2912518041467,187.72068025311026,185.2020110139772,187.7107696533203,43490800,0.0,0.0,185.24961547851564,187.08408203125,188.95127349853516,187.07434909730065,187.42185272274702,-0.3475036254463646,-0.10485665537116853,60.960240419327505,187.08408203125,194.88301086281672,179.2851531996833,56683825.0,0.7672523863730085,1.3417819573084413,0.008631713135598407,2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,187.81983947753906
2024-02-07 00:00:00-05:00,189.03950895453542,189.4460704904296,187.02655273524672,187.81983947753906,53439000,0.0,0.0,186.24319763183593,187.29578857421876,188.94016723632814,187.18903992502965,187.45133322310198,-0.26229329807233626,-0.1363439839114021,51.60095612657559,187.29578857421876,194.92284513753225,179.66873201090527,57213685.0,0.934024787950645,1.2882120237741046,0.000581052565178819,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,186.73902893066406
2024-02-08 00:00:00-05:00,187.80003823127362,187.94877290356362,185.77717103468487,186.73902893066406,40962000,0.0,0.0,186.53274841308593,187.40139617919922,188.91101470947265,187.11980746435802,187.39856994218064,-0.27876247782262453,-0.1648276826936466,42.806451480650885,187.40139617919922,194.930718413717,179.87207394468146,56922140.0,0.7196145471691683,1.16290733721501,-0.005754506818244076,2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,187.50350952148438
2024-02-09 00:00:00-05:00,187.30492339729363,188.63538073939827,186.65956394365634,187.50350952148438,45155200,0.24,0.0,187.17550354003907,187.5749755859375,188.88505462646484,187.17883855006977,187.4063432443513,-0.22750469428152087,-0.17736308501122144,38.55250803317958,187.5749755859375,194.93539982681207,180.21455134506292,56723480.0,0.7960583518500628,1.053749234232623,0.004093844737214303,2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,185.81564331054688
2024-02-12 00:00:00-05:00,187.07659264846137,187.32481018702742,185.45820944901192,185.81564331054688,41781900,0.0,0.0,187.11775817871094,187.64780044555664,188.84576385498048,186.9691162055278,187.28851361962504,-0.31939741409723865,-0.2057699508284249,31.77337347888256,187.64780044555664,194.90231461860006,180.39328627251322,56788685.0,0.7357433967699728,1.0045444531792866,-0.009001784634564913,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,183.72067260742188
2024-02-13 00:00:00-05:00,184.4454786725173,184.88234393093236,182.20158259974826,183.72067260742188,56529500,0.0,0.0,186.31973876953126,187.7294143676758,188.75307098388672,186.46935565197305,187.02422910020258,-0.5548734482295288,-0.27559065030864566,29.777315355544445,187.7294143676758,194.75365815439105,180.70517058096053,56335010.0,1.003452382452759,1.4591506187833347,-0.011274458198461512,2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,182.83702087402344
2024-02-14 00:00:00-05:00,183.9986922104331,184.2071864451767,181.13922150541597,182.83702087402344,54630500,0.0,0.0,185.32317504882812,187.81394729614257,188.61712158203125,185.91053491690388,186.714065527893,-0.803530610989128,-0.38117864244474214,29.062236379309553,187.81394729614257,194.53893646842974,181.0889581238554,56700665.0,0.9634895816477638,1.6779779746436432,-0.0048097566858283924,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,182.54910278320312
2024-02-15 00:00:00-05:00,182.24131546677532,183.1746158133602,180.05700420987225,182.54910278320312,65434500,0.0,0.0,184.48518981933594,187.58908233642578,188.5113098144531,185.39339151171916,186.4055497690271,-1.0121582573079309,-0.5073745654173799,30.998601492911575,187.58908233642578,194.71116369870956,180.467000974142,56072100.0,1.1669707394586613,1.7078208306454654,-0.0015747253452499388,2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,181.01014709472656
